timestamp_utc,participant_id,task,demo_index,step_index,step_name,outcome,time_sec,reset_count_step,first_reset_reason,reset_count_total_demo
2026-02-06T18:20:01.186023+00:00,P01,Isaac-Assembly-Stool-GR1T2-Abs-v0,7,1,Seat,success,5.08140873908997,0,,1
2026-02-06T18:20:01.186023+00:00,P01,Isaac-Assembly-Stool-GR1T2-Abs-v0,7,2,FirstLeg,success,45.8492569923401,0,,1
2026-02-06T18:20:01.186023+00:00,P01,Isaac-Assembly-Stool-GR1T2-Abs-v0,7,3,SecondLeg,fail,73.5425631999969,1,safety_fall,1
2026-02-06T18:20:01.186023+00:00,P01,Isaac-Assembly-Stool-GR1T2-Abs-v0,7,4,ThirdLeg,success,139.256214857101,0,,1
2026-02-06T18:58:53.595654+00:00,P01,Isaac-Assembly-Stool-GR1T2-Abs-v0,8,0,Seat,success,2.55857634544373,0,,2
2026-02-06T18:58:53.595654+00:00,P01,Isaac-Assembly-Stool-GR1T2-Abs-v0,8,1,Seat,success,1.95158362388611,0,,2
2026-02-06T18:58:53.595654+00:00,P01,Isaac-Assembly-Stool-GR1T2-Abs-v0,8,2,FirstLeg,success,111.629148006439,0,,2
2026-02-06T18:58:53.595654+00:00,P01,Isaac-Assembly-Stool-GR1T2-Abs-v0,8,3,SecondLeg,fail,76.5592062473297,1,manual,2
2026-02-06T18:58:53.595654+00:00,P01,Isaac-Assembly-Stool-GR1T2-Abs-v0,8,4,ThirdLeg,fail,22.4741821289062,1,safety_fall,2
2026-02-06T19:10:08.341522+00:00,P01,Isaac-Assembly-Stool-GR1T2-Abs-v0,9,0,Seat,success,2.49120044708252,0,,1
2026-02-06T19:10:08.341522+00:00,P01,Isaac-Assembly-Stool-GR1T2-Abs-v0,9,1,Seat,success,2.23697924613953,0,,1
2026-02-06T19:10:08.341522+00:00,P01,Isaac-Assembly-Stool-GR1T2-Abs-v0,9,2,FirstLeg,success,47.601654291153,0,,1
2026-02-06T19:10:08.341522+00:00,P01,Isaac-Assembly-Stool-GR1T2-Abs-v0,9,3,SecondLeg,fail,86.6923673152924,1,safety_fall,1
2026-02-06T19:10:08.341522+00:00,P01,Isaac-Assembly-Stool-GR1T2-Abs-v0,9,4,ThirdLeg,success,84.8777182102203,0,,1
