timestamp_utc,participant_id,task,demo_index,step_index,step_name,outcome,time_sec,reset_count_step,first_reset_reason,reset_count_total_demo
2026-02-27T19:25:27.210842+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,5,0,TableTop,success,5.59934782981873,0,,0
2026-02-27T19:25:27.210842+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,5,1,TableTop,success,1.34590339660645,0,,0
2026-02-27T19:25:27.210842+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,5,2,FrontRightLeg,success,58.015783071518,0,,0
2026-02-27T19:25:27.210842+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,5,3,FrontLeftLeg,success,71.6331384181976,0,,0
2026-02-27T19:25:27.210842+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,5,4,TableTop,success,12.3499250411987,0,,0
2026-02-27T19:25:27.210842+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,5,5,BackRightLeg,success,45.5506508350372,0,,0
2026-02-27T19:25:27.210842+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,5,6,BackLeftLeg,success,43.3099687099457,0,,0
2026-02-27T19:34:33.987842+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,6,0,TableTop,success,3.3354926109314,0,,0
2026-02-27T19:34:33.987842+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,6,1,TableTop,success,4.03592371940613,0,,0
2026-02-27T19:34:33.987842+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,6,2,FrontRightLeg,success,52.673921585083,0,,0
2026-02-27T19:34:33.987842+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,6,3,FrontLeftLeg,success,61.1572318077087,0,,0
2026-02-27T19:34:33.987842+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,6,4,TableTop,success,18.7965605258942,0,,0
2026-02-27T19:34:33.987842+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,6,5,BackRightLeg,success,54.478678226471,0,,0
2026-02-27T19:34:33.987842+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,6,6,BackLeftLeg,success,60.0747437477112,0,,0
2026-02-27T19:43:44.924788+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,7,0,TableTop,success,2.47283506393433,0,,0
2026-02-27T19:43:44.924788+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,7,1,TableTop,success,3.46358966827393,0,,0
2026-02-27T19:43:44.924788+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,7,2,FrontRightLeg,success,38.8811659812927,0,,0
2026-02-27T19:43:44.924788+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,7,3,FrontLeftLeg,success,44.9318978786469,0,,0
2026-02-27T19:43:44.924788+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,7,4,TableTop,success,12.4404036998749,0,,0
2026-02-27T19:43:44.924788+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,7,5,BackRightLeg,success,70.2871084213257,0,,0
2026-02-27T19:43:44.924788+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,7,6,BackLeftLeg,success,66.0251727104187,0,,0
2026-02-27T16:03:38.327902+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,8,0,TableTop,success,3.30178332328796,0,,0
2026-02-27T16:03:38.327902+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,8,1,TableTop,success,0.871155023574829,0,,0
2026-02-27T16:03:38.327902+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,8,2,FrontRightLeg,success,41.7492079734802,0,,0
2026-02-27T16:03:38.327902+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,8,3,FrontLeftLeg,success,75.3981921672821,0,,0
2026-02-27T16:03:38.327902+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,8,4,TableTop,success,12.0047647953033,0,,0
2026-02-27T16:03:38.327902+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,8,5,BackRightLeg,success,69.2288012504578,0,,0
2026-02-27T16:03:38.327902+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,8,6,BackLeftLeg,success,116.281780719757,0,,0
2026-02-27T16:12:39.745063+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,9,0,TableTop,success,3.76864290237427,0,,0
2026-02-27T16:12:39.745063+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,9,1,TableTop,success,4.07666039466858,0,,0
2026-02-27T16:12:39.745063+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,9,2,FrontRightLeg,success,49.0027165412903,0,,0
2026-02-27T16:12:39.745063+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,9,3,FrontLeftLeg,success,64.2926509380341,0,,0
2026-02-27T16:12:39.745063+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,9,4,TableTop,success,15.2725729942322,0,,0
2026-02-27T16:12:39.745063+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,9,5,BackRightLeg,success,62.8575963973999,0,,0
2026-02-27T16:12:39.745063+00:00,P01,Isaac-Assembly-Stable-GR1T2-Abs-v0,9,6,BackLeftLeg,success,62.3500008583069,0,,0
